Time slots ,Solar,Solar2
5253,0,38
5254,0,38
5255,0,38
5256,0,38
5257,0,38
5258,0,38
5259,0,38
5260,0,38
5261,0,38
5262,0,38
5263,470,154.966
5264,688,380.549
5265,796,615.528
5266,855,818.095
5267,884,968.037
5268,903,1056.173
5269,901,1069.075
5270,137,647.925
5271,531,818.396
5272,804,694.187
5273,703,465.526
5274,522,231.821
5275,175,59.616
5276,0,38
5277,0,38
5278,0,38
5279,0,38
5280,0,38
5281,0,38
5282,0,38
5283,0,38
5284,0,38
5285,0,38
5286,0,38
5287,62,120.619
5288,133,258.395
5289,344,498.264
5290,514,744.156
5291,877,964.162
5292,543,948.897
5293,67,572.382
5294,30,433.774
5295,540,772.504
5296,830,693.333
5297,29,228.039
5298,10,133.452
5299,0,56.007
5300,0,38
5301,0,38
5302,0,38
5303,0,38
5304,0,38
5305,0,38
5306,0,38
5307,0,38
5308,0,38
5309,0,38
5310,0,38
5311,219,134.583
5312,268,300.726
5313,48,311.896
5314,9,218.206
5315,285,745.877
5316,114,640.556
5317,401,934.565
5318,226,727.992
5319,31,364.36
5320,482,610.607
5321,240,354.109
5322,383,219.48
5323,84,61.312
5324,0,38
5325,0,38
5326,0,38
5327,0,38
5328,0,38
5329,0,38
5330,0,38
5331,0,38
5332,0,38
5333,0,38
5334,0,38
5335,398,149.739
5336,618,369.315
5337,223,443.596
5338,313,642.94
5339,879,962.923
5340,910,1054.368
5341,917,1069.921
5342,914,1013.02
5343,308,689.187
5344,838,695.652
5345,759,469.924
5346,600,230.903
5347,224,55.387
5348,0,38
5349,0,38
5350,0,38
5351,0,38
5352,0,38
5353,0,38
5354,0,38
5355,0,38
5356,0,38
5357,0,38
5358,0,38
5359,535,154.099
5360,341,317.164
5361,845,627.731
5362,903,836.796
5363,936,991.943
5364,944,1078.22
5365,945,1091.08
5366,932,1029.103
5367,889,892.42
5368,90,392.88
5369,569,436.037
5370,336,204.232
5371,93,57.349
5372,0,38
5373,0,38
5374,0,38
5375,0,38
5376,0,38
5377,0,38
5378,0,38
5379,0,38
5380,0,38
5381,0,38
5382,0,38
5383,119,123.855
5384,169,268.778
5385,582,563.473
5386,864,822.181
5387,896,975.366
5388,907,1060.411
5389,15,275.622
5390,400,843.397
5391,510,802.375
5392,46,340.835
5393,90,278.368
5394,69,154.005
5395,0,56.009
5396,0,38
5397,0,38
5398,0,38
5399,0,38
5400,0,38
5401,0,38
5402,0,38
5403,0,38
5404,0,38
5405,0,38
5406,0,38
5407,487,152.33
5408,707,384.4
5409,815,623.688
5410,875,830.196
5411,908,984.78
5412,925,1072.539
5413,927,1086.858
5414,914,1024.306
5415,213,603.413
5416,97,402.72
5417,719,465.718
5418,551,227.174
5419,166,54.977
5420,0,38
5421,0,38
5422,0,38
5423,0,38
5424,0,38
5425,0,38
5426,0,38
5427,0,38
5428,0,38
5429,0,38
5430,0,38
5431,540,155.688
5432,749,393.401
5433,851,636.358
5434,909,847.973
5435,943,1004.941
5436,959,1094.288
5437,965,1109.737
5438,957,1046.477
5439,935,912.188
5440,893,718.386
5441,817,483.691
5442,664,235.455
5443,262,52.225
5444,0,38
5445,0,38
5446,0,38
5447,0,38
5448,0,38
5449,0,38
5450,0,38
5451,0,38
5452,0,38
5453,0,38
5454,0,38
5455,550,155.134
5456,760,396.73
5457,860,640.032
5458,917,851.572
5459,949,1008.82
5460,967,1099.478
5461,971,1113.846
5462,963,1050.996
5463,934,915.04
5464,892,720.015
5465,816,484.237
5466,662,233.902
5467,248,51.452
5468,0,38
5469,0,38
5470,0,38
5471,0,38
5472,0,38
5473,0,38
5474,0,38
5475,0,38
5476,0,38
5477,0,38
5478,0,38
5479,552,155.428
5480,762,396.669
5481,861,640.974
5482,917,852.015
5483,951,1011.099
5484,963,1099.998
5485,971,1115.015
5486,967,1053.573
5487,941,917.234
5488,900,721.361
5489,823,483.184
5490,665,232.402
5491,238,50.681
5492,0,38
5493,0,38
5494,0,38
5495,0,38
5496,0,38
5497,0,38
5498,0,38
5499,0,38
5500,0,38
5501,0,38
5502,0,38
5503,536,152.34
5504,748,391.582
5505,849,633.101
5506,904,842.275
5507,935,997.901
5508,957,1089.184
5509,962,1101.941
5510,956,1040.851
5511,936,907.289
5512,895,711.933
5513,819,477.133
5514,661,227.372
5515,229,49.912
5516,0,38
5517,0,38
5518,0,38
5519,0,38
5520,0,38
5521,0,38
5522,0,38
5523,0,38
5524,0,38
5525,0,38
5526,0,38
5527,512,150.119
5528,734,386.505
5529,840,627.023
5530,897,836.183
5531,928,990.854
5532,919,1070.403
5533,918,1081.693
5534,906,1018.117
5535,877,884.612
5536,284,514.929
5537,269,349.312
5538,223,176.941
5539,0,53.161
5540,0,38
5541,0,38
5542,0,38
5543,0,38
5544,0,38
5545,0,38
5546,0,38
5547,0,38
5548,0,38
5549,0,38
5550,0,38
5551,274,135.2
5552,421,332.02
5553,20,253.217
5554,822,816.185
5555,75,524.946
5556,889,1054.234
5557,85,597.75
5558,0,67.528
5559,15,285.342
5560,46,332.687
5561,676,443.858
5562,493,208.47
5563,0,55.065
5564,0,38
5565,0,38
5566,0,38
5567,0,38
5568,0,38
5569,0,38
5570,0,38
5571,0,38
5572,0,38
5573,0,38
5574,0,38
5575,53,107.933
5576,89,229.319
5577,834,626.195
5578,457,705.709
5579,456,862.362
5580,11,221.895
5581,0,72.322
5582,5,171.941
5583,822,866.544
5584,773,673.81
5585,684,443.399
5586,503,206.697
5587,81,48.041
5588,0,38
5589,0,38
5590,0,38
5591,0,38
5592,0,38
5593,0,38
5594,0,38
5595,0,38
5596,0,38
5597,0,38
5598,0,38
5599,459,146.14
5600,697,380.31
5601,811,621.231
5602,875,829.546
5603,911,983.689
5604,923,1068.949
5605,925,1080.536
5606,912,1015.703
5607,900,884.174
5608,856,690.535
5609,774,457.309
5610,601,212.064
5611,0,53.164
5612,0,38
5613,0,38
5614,0,38
5615,0,38
5616,0,38
5617,0,38
5618,0,38
5619,0,38
5620,0,38
5621,0,38
5622,0,38
5623,469,146.628
5624,709,382.076
5625,818,622.699
5626,876,827.622
5627,905,980.61
5628,426,926.875
5629,903,1073.912
5630,665,954.133
5631,872,876.856
5632,350,542.763
5633,100,268.093
5634,74,140.755
5635,0,45.568
5636,0,38
5637,0,38
5638,0,38
5639,0,38
5640,0,38
5641,0,38
5642,0,38
5643,0,38
5644,0,38
5645,0,38
5646,0,38
5647,492,148.873
5648,723,388.663
5649,830,633.447
5650,888,842.635
5651,914,995.437
5652,916,1077.855
5653,905,1084.027
5654,881,1013.356
5655,883,883.123
5656,831,688.328
5657,733,449.947
5658,533,204.852
5659,0,48.414
5660,0,38
5661,0,38
5662,0,38
5663,0,38
5664,0,38
5665,0,38
5666,0,38
5667,0,38
5668,0,38
5669,0,38
5670,0,38
5671,479,146.281
5672,718,386.027
5673,827,629.953
5674,882,837.279
5675,907,989.328
5676,912,1071.989
5677,908,1080.799
5678,893,1013.031
5679,64,446.644
5680,0,50.338
5681,0,44.632
5682,0,40.837
5683,0,38
5684,0,38
5685,0,38
5686,0,38
5687,0,38
5688,0,38
5689,0,38
5690,0,38
5691,0,38
5692,0,38
5693,0,38
5694,0,38
5695,469,146.051
5696,712,384.03
5697,826,628.7
5698,886,836.633
5699,920,992.192
5700,905,1069.287
5701,514,993.885
5702,896,1012.298
5703,826,868.627
5704,754,668.624
5705,632,430.172
5706,406,191.018
5707,0,38
5708,0,38
5709,0,38
5710,0,38
5711,0,38
5712,0,38
5713,0,38
5714,0,38
5715,0,38
5716,0,38
5717,0,38
5718,0,38
5719,327,138.562
5720,612,369.069
5721,763,614.003
5722,840,826.128
5723,879,976.583
5724,895,1060.497
5725,896,1068.487
5726,241,721.184
5727,883,873.273
5728,842,678.695
5729,757,444.152
5730,572,199.166
5731,0,38
5732,0,38
5733,0,38
5734,0,38
5735,0,38
5736,0,38
5737,0,38
5738,0,38
5739,0,38
5740,0,38
5741,0,38
5742,0,38
5743,395,141.283
5744,658,374.782
5745,787,619.577
5746,851,826.451
5747,879,977.877
5748,899,1062.474
5749,891,1068.416
5750,872,998.899
5751,827,861.59
5752,0,50.337
5753,0,43.683
5754,487,191.509
5755,0,38
5756,0,38
5757,0,38
5758,0,38
5759,0,38
5760,0,38
5761,0,38
5762,0,38
5763,0,38
5764,0,38
5765,0,38
5766,0,38
5767,411,142.628
5768,667,377.508
5769,323,481.076
5770,857,830.484
5771,354,774.991
5772,918,1070.982
5773,925,1081.432
5774,916,1013.797
5775,897,876.505
5776,22,266.934
5777,17,189.708
5778,0,102.375
5779,0,38
5780,0,38
5781,0,38
5782,0,38
5783,0,38
5784,0,38
5785,0,38
5786,0,38
5787,0,38
5788,0,38
5789,0,38
5790,0,38
5791,513,144.597
5792,58,206.223
5793,543,554.593
5794,20,304.984
5795,38,435.096
5796,109,617.591
5797,44,496.036
5798,52,485.519
5799,199,584.615
5800,124,402.22
5801,394,361.04
5802,328,164.342
5803,0,38
5804,0,38
5805,0,38
5806,0,38
5807,0,38
5808,0,38
5809,0,38
5810,0,38
5811,0,38
5812,0,38
5813,0,38
5814,0,38
5815,0,40.836
5816,0,46.523
5817,3,184.288
5818,0,137.114
5819,6,186.282
5820,40,478.363
5821,53,519.89
5822,300,764.018
5823,101,487.306
5824,834,661.888
5825,274,321.851
5826,579,186.979
5827,0,38
5828,0,38
5829,0,38
5830,0,38
5831,0,38
5832,0,38
5833,0,38
5834,0,38
5835,0,38
5836,0,38
5837,0,38
5838,0,38
5839,474,140.868
5840,710,377.838
5841,812,619.369
5842,875,827.821
5843,915,984.58
5844,908,1065.084
5845,924,1080.367
5846,924,1016.97
5847,908,880.009
5848,859,678.568
5849,765,436.888
5850,581,188.958
5851,0,38
5852,0,38
5853,0,38
5854,0,38
5855,0,38
5856,0,38
5857,0,38
5858,0,38
5859,0,38
5860,0,38
5861,0,38
5862,0,38
5863,506,144.385
5864,746,387.69
5865,859,633.834
5866,915,844.686
5867,944,997.489
5868,927,1073.313
5869,64,543.98
5870,894,1001.663
5871,850,855.617
5872,780,653.719
5873,659,412.932
5874,418,173.566
5875,0,38
5876,0,38
5877,0,38
5878,0,38
5879,0,38
5880,0,38
5881,0,38
5882,0,38
5883,0,38
5884,0,38
5885,0,38
5886,0,38
5887,265,131.436
5888,513,352.521
5889,29,268.811
5890,326,639.6
5891,799,957.197
5892,86,579.283
5893,519,983.821
5894,405,813.525
5895,14,263.436
5896,0,100.729
5897,0,51.264
5898,489,175.226
5899,0,38
5900,0,38
5901,0,38
5902,0,38
5903,0,38
5904,0,38
5905,0,38
5906,0,38
5907,0,38
5908,0,38
5909,0,38
5910,0,38
5911,420,140.069
5912,684,379.797
5913,820,630.523
5914,888,842.991
5915,926,1000.184
5916,935,1083.991
5917,940,1091.626
5918,932,1022.825
5919,899,877.333
5920,33,287.714
5921,750,429.79
5922,540,178.895
5923,0,38
5924,0,38
5925,0,38
5926,0,38
5927,0,38
5928,0,38
5929,0,38
5930,0,38
5931,0,38
5932,0,38
5933,0,38
5934,0,38
5935,447,141.953
5936,707,386.085
5937,828,636.735
5938,890,847.925
5939,925,1003.5
5940,938,1087.753
5941,944,1097.103
5942,935,1025.686
5943,908,881.168
5944,855,674.955
5945,755,429.141
5946,536,176.867
5947,0,38
5948,0,38
5949,0,38
5950,0,38
5951,0,38
5952,0,38
5953,0,38
5954,0,38
5955,0,38
5956,0,38
5957,0,38
5958,0,38
5959,454,142.122
5960,714,388.021
5961,835,639.155
5962,899,852.025
5963,935,1009.492
5964,950,1094.04
5965,952,1099.111
5966,940,1026.126
5967,904,877.591
5968,848,673.018
5969,742,424.117
5970,523,172.339
5971,0,38
5972,0,38
5973,0,38
5974,0,38
5975,0,38
5976,0,38
5977,0,38
5978,0,38
5979,0,38
5980,0,38
5981,0,38
5982,0,38
5983,437,138.056
5984,695,377.973
5985,795,619.518
5986,849,822.287
5987,875,970.14
5988,866,1043.11
5989,854,1042.898
5990,829,973.234
5991,511,718.75
5992,712,624.397
5993,573,384.662
5994,22,101.017
5995,0,38
5996,0,38
5997,0,38
5998,0,38
5999,0,38
6000,0,38
6001,0,38
6002,0,38
6003,0,38
6004,0,38
6005,0,38
6006,0,38
6007,369,135.94
6008,670,380.866
6009,827,637.018
6010,900,850.964
6011,938,1006.765
6012,957,1090.62
6013,958,1093.994
6014,944,1019.066
6015,909,870.198
6016,851,662.058
6017,740,414.649
6018,505,164.752
6019,0,38
6020,0,38
6021,0,38
6022,0,38
6023,0,38
6024,0,38
6025,0,38
6026,0,38
6027,0,38
6028,0,38
6029,0,38
6030,0,38
6031,289,122.392
6032,35,185.067
6033,783,622.267
6034,850,834.606
6035,887,984.138
6036,253,758.408
6037,224,738.065
6038,850,988.684
6039,831,846.204
6040,773,640.026
6041,659,396.549
6042,444,156.694
6043,0,38
6044,0,38
6045,0,38
6046,0,38
6047,0,38
6048,0,38
6049,0,38
6050,0,38
6051,0,38
6052,0,38
6053,0,38
6054,0,38
6055,183,113.102
6056,64,202.31
6057,57,304.407
6058,866,829.665
6059,336,734.914
6060,393,851.84
6061,353,832.589
6062,69,502.871
6063,283,622.221
6064,30,273.296
6065,12,167.573
6066,0,79.776
6067,0,38
6068,0,38
6069,0,38
6070,0,38
6071,0,38
6072,0,38
6073,0,38
6074,0,38
6075,0,38
6076,0,38
6077,0,38
6078,0,38
6079,0,40.835
6080,0,79.739
6081,202,412.786
6082,14,266.566
6083,16,305.918
6084,18,338.018
6085,52,503.886
6086,69,500.987
6087,14,270.694
6088,32,275.678
6089,53,203.243
6090,0,57.891
6091,0,38
6092,0,38
6093,0,38
6094,0,38
6095,0,38
6096,0,38
6097,0,38
6098,0,38
6099,0,38
6100,0,38
6101,0,38
6102,0,38
6103,428,135.912
6104,713,382.003
6105,854,634.155
6106,259,594.686
6107,946,999.279
6108,967,1082.148
6109,72,545.142
6110,958,1010.626
6111,125,486.391
6112,0,103.572
6113,745,402.076
6114,506,152.985
6115,0,38
6116,0,38
6117,0,38
6118,0,38
6119,0,38
6120,0,38
6121,0,38
6122,0,38
6123,0,38
6124,0,38
6125,0,38
6126,0,38
6127,0,47.46
6128,0,123.86
6129,97,339.619
6130,143,503.684
6131,62,479.806
6132,948,1086.527
6133,313,812.342
6134,576,910.633
6135,0,69.363
6136,136,379.189
6137,0,103.541
6138,481,149.58
6139,0,38
6140,0,38
6141,0,38
6142,0,38
6143,0,38
6144,0,38
6145,0,38
6146,0,38
6147,0,38
6148,0,38
6149,0,38
6150,0,38
6151,406,134.331
6152,681,378.487
6153,791,626.063
6154,864,837.619
6155,908,994.936
6156,910,1071.856
6157,918,1076.677
6158,910,1001.23
6159,875,851.477
6160,817,645.026
6161,702,395.029
6162,440,145.328
6163,0,38
6164,0,38
6165,0,38
6166,0,38
6167,0,38
6168,0,38
6169,0,38
6170,0,38
6171,0,38
6172,0,38
6173,0,38
6174,0,38
6175,407,134.672
6176,69,201.041
6177,338,474.767
6178,48,379.131
6179,42,431.432
6180,139,643.685
6181,12,245.815
6182,44,437.64
6183,136,497.486
6184,103,344.352
6185,0,96.871
6186,77,98.178
6187,0,38
6188,0,38
6189,0,38
6190,0,38
6191,0,38
6192,0,38
6193,0,38
6194,0,38
6195,0,38
6196,0,38
6197,0,38
6198,0,38
6199,415,133.981
6200,709,383.406
6201,454,521.957
6202,904,850.761
6203,936,1003.764
6204,926,1075.623
6205,924,1075.17
6206,904,993.955
6207,860,843.605
6208,789,628.499
6209,656,377.895
6210,407,135.391
6211,0,38
6212,0,38
6213,0,38
6214,0,38
6215,0,38
6216,0,38
6217,0,38
6218,0,38
6219,0,38
6220,0,38
6221,0,38
6222,0,38
6223,0,55.046
6224,27,173.1
6225,208,408.9
6226,261,582.334
6227,918,993.308
6228,87,560.119
6229,935,1074.138
6230,922,996.118
6231,894,845.226
6232,834,635.741
6233,714,384.819
6234,441,134.965
6235,0,38
6236,0,38
6237,0,38
6238,0,38
6239,0,38
6240,0,38
6241,0,38
6242,0,38
6243,0,38
6244,0,38
6245,0,38
6246,0,38
6247,421,133.205
6248,714,382.537
6249,848,635.246
6250,912,849.089
6251,946,1003.253
6252,946,1079.684
6253,947,1080.37
6254,933,1000.279
6255,898,846.503
6256,838,636.167
6257,716,382.658
6258,430,132.319
6259,0,38
6260,0,38
6261,0,38
6262,0,38
6263,0,38
6264,0,38
6265,0,38
6266,0,38
6267,0,38
6268,0,38
6269,0,38
6270,0,38
6271,389,131.02
6272,689,378.425
6273,827,632.277
6274,892,842.882
6275,927,995.113
6276,941,1073.896
6277,941,1073.232
6278,925,992.448
6279,879,835.133
6280,809,623.222
6281,509,332.634
6282,365,124.643
6283,0,38
6284,0,38
6285,0,38
6286,0,38
6287,0,38
6288,0,38
6289,0,38
6290,0,38
6291,0,38
6292,0,38
6293,0,38
6294,0,38
6295,342,125.766
6296,653,371.136
6297,805,624.382
6298,872,833.378
6299,908,984.758
6300,913,1059.582
6301,911,1057.696
6302,892,976.926
6303,837,824.01
6304,767,609.951
6305,635,362.229
6306,365,121.695
6307,0,38
6308,0,38
6309,0,38
6310,0,38
6311,0,38
6312,0,38
6313,0,38
6314,0,38
6315,0,38
6316,0,38
6317,0,38
6318,0,38
6319,316,123.359
6320,632,367.432
6321,803,625.299
6322,872,834.158
6323,909,987.213
6324,910,1059.993
6325,907,1057.844
6326,888,977.015
6327,858,828.824
6328,787,613.65
6329,649,361.618
6330,347,118.916
6331,0,38
6332,0,38
6333,0,38
6334,0,38
6335,0,38
6336,0,38
6337,0,38
6338,0,38
6339,0,38
6340,0,38
6341,0,38
6342,0,38
6343,357,127.174
6344,677,378.519
6345,827,635.431
6346,896,848.319
6347,931,1000.105
6348,938,1076.646
6349,935,1073.04
6350,916,990.012
6351,891,836.533
6352,818,621.523
6353,675,365.317
6354,340,117.174
6355,0,38
6356,0,38
6357,0,38
6358,0,38
6359,0,38
6360,0,38
6361,0,38
6362,0,38
6363,0,38
6364,0,38
6365,0,38
6366,0,38
6367,363,126.188
6368,681,375.941
6369,815,629.187
6370,883,839.917
6371,918,990.818
6372,907,1060.419
6373,905,1057.482
6374,888,974.778
6375,850,823.21
6376,777,607.009
6377,631,352.655
6378,316,113.285
6379,0,38
6380,0,38
6381,0,38
6382,0,38
6383,0,38
6384,0,38
6385,0,38
6386,0,38
6387,0,38
6388,0,38
6389,0,38
6390,0,38
6391,322,122.696
6392,654,373.097
6393,816,631.826
6394,887,843.706
6395,923,995.689
6396,935,1071.556
6397,933,1067.135
6398,915,982.368
6399,871,827.677
6400,795,608.203
6401,649,352.304
6402,314,112.176
6403,0,38
6404,0,38
6405,0,38
6406,0,38
6407,0,38
6408,0,38
6409,0,38
6410,0,38
6411,0,38
6412,0,38
6413,0,38
6414,0,38
6415,323,123.409
6416,653,372.801
6417,794,625.904
6418,868,841.352
6419,910,990.652
6420,895,1056.198
6421,895,1053.476
6422,374,747.274
6423,837,816.925
6424,274,422.973
6425,595,342.511
6426,247,104.087
6427,0,38
6428,0,38
6429,0,38
6430,0,38
6431,0,38
6432,0,38
6433,0,38
6434,0,38
6435,0,38
6436,0,38
6437,0,38
6438,0,38
6439,58,84.496
6440,150,233.26
6441,761,615.497
6442,633,760.414
6443,876,979.25
6444,203,685.109
6445,272,748.832
6446,374,745.76
6447,296,583.722
6448,0,150.065
6449,256,246.963
6450,253,101.763
6451,0,38
6452,0,38
6453,0,38
6454,0,38
6455,0,38
6456,0,38
6457,0,38
6458,0,38
6459,0,38
6460,0,38
6461,0,38
6462,0,38
6463,311,121.005
6464,638,367.186
6465,785,621.187
6466,853,833.078
6467,892,980.208
6468,910,1057.783
6469,912,1054.116
6470,896,970.629
6471,847,814.228
6472,411,481.651
6473,611,338.863
6474,254,102.042
6475,0,38
6476,0,38
6477,0,38
6478,0,38
6479,0,38
6480,0,38
6481,0,38
6482,0,38
6483,0,38
6484,0,38
6485,0,38
6486,0,38
6487,300,121.005
6488,635,369.193
6489,781,622.772
6490,851,837.489
6491,889,989.367
6492,895,1054.859
6493,900,1052.752
6494,884,973.877
6495,848,814.069
6496,766,592.932
6497,606,335.478
6498,217,96.678
6499,0,38
6500,0,38
6501,0,38
6502,0,38
6503,0,38
6504,0,38
6505,0,38
6506,0,38
6507,0,38
6508,0,38
6509,0,38
6510,0,38
6511,264,116.811
6512,602,363.819
6513,769,623.027
6514,846,837.34
6515,893,993.173
6516,916,1065.339
6517,924,1063.508
6518,911,978.06
6519,889,822.647
6520,812,602.378
6521,659,341.926
6522,269,100.161
6523,0,38
6524,0,38
6525,0,38
6526,0,38
6527,0,38
6528,0,38
6529,0,38
6530,0,38
6531,0,38
6532,0,38
6533,0,38
6534,0,38
6535,359,125.752
6536,700,381.268
6537,826,637.512
6538,898,851.062
6539,937,1003.93
6540,931,1073.083
6541,932,1067.339
6542,916,980.535
6543,881,824.039
6544,802,599.893
6545,642,337.454
6546,240,96.681
6547,0,38
6548,0,38
6549,0,38
6550,0,38
6551,0,38
6552,0,38
6553,0,38
6554,0,38
6555,0,38
6556,0,38
6557,0,38
6558,0,38
6559,333,122.605
6560,686,378.012
6561,832,638.591
6562,904,851.748
6563,942,1005.165
6564,948,1078.286
6565,949,1072.103
6566,932,984.019
6567,900,823.32
6568,821,600.008
6569,662,337.353
6570,254,95.36
6571,0,38
6572,0,38
6573,0,38
6574,0,38
6575,0,38
6576,0,38
6577,0,38
6578,0,38
6579,0,38
6580,0,38
6581,0,38
6582,0,38
6583,386,127.949
6584,733,386.765
6585,868,648.815
6586,935,862.954
6587,970,1017.094
6588,972,1087.8
6589,966,1078.847
6590,943,988.374
6591,901,822.934
6592,819,598.875
6593,658,335.306
6594,241,92.569
6595,0,38
6596,0,38
6597,0,38
6598,0,38
6599,0,38
6600,0,38
6601,0,38
6602,0,38
6603,0,38
6604,0,38
6605,0,38
6606,0,38
6607,285,117.68
6608,625,363.091
6609,761,614.913
6610,827,823.248
6611,868,974.352
6612,891,1050.896
6613,896,1038.562
6614,886,959.526
6615,831,793.258
6616,690,541.567
6617,475,283.198
6618,0,61.922
6619,0,38
6620,0,38
6621,0,38
6622,0,38
6623,0,38
6624,0,38
6625,0,38
6626,0,38
6627,0,38
6628,0,38
6629,0,38
6630,0,38
6631,165,97.33
6632,383,293.081
6633,799,612.158
6634,384,630.682
6635,504,818.793
6636,471,865.798
6637,124,583.52
6638,302,681.99
6639,102,408.475
6640,457,468.808
6641,109,179.925
6642,0,58.919
6643,0,38
6644,0,38
6645,0,38
6646,0,38
6647,0,38
6648,0,38
6649,0,38
6650,0,38
6651,0,38
6652,0,38
6653,0,38
6654,0,38
6655,0,49.357
6656,0,98.887
6657,536,525.544
6658,375,623.654
6659,122,539.696
6660,46,446.217
6661,102,542.809
6662,0,80.788
6663,819,779.17
6664,745,562.104
6665,577,306.39
6666,129,73.964
6667,0,38
6668,0,38
6669,0,38
6670,0,38
6671,0,38
6672,0,38
6673,0,38
6674,0,38
6675,0,38
6676,0,38
6677,0,38
6678,0,38
6679,364,124.089
6680,729,380.113
6681,858,639.639
6682,918,849.483
6683,953,1001.132
6684,960,1072.015
6685,962,1065.078
6686,950,975.914
6687,914,811.407
6688,843,589.382
6689,684,323.699
6690,208,82.682
6691,0,38
6692,0,38
6693,0,38
6694,0,38
6695,0,38
6696,0,38
6697,0,38
6698,0,38
6699,0,38
6700,0,38
6701,0,38
6702,0,38
6703,331,119.656
6704,695,369.114
6705,833,623.06
6706,900,832.421
6707,933,979.733
6708,930,1048.417
6709,930,1040.616
6710,915,953.178
6711,879,795.115
6712,801,571.73
6713,631,310.529
6714,148,73.966
6715,0,38
6716,0,38
6717,0,38
6718,0,38
6719,0,38
6720,0,38
6721,0,38
6722,0,38
6723,0,38
6724,0,38
6725,0,38
6726,0,38
6727,341,121.76
6728,724,378.666
6729,868,637.166
6730,938,852.765
6731,975,1004.5
6732,980,1075.282
6733,979,1065.874
6734,961,974.26
6735,924,808.509
6736,844,583.297
6737,674,316.867
6738,175,75.044
6739,0,38
6740,0,38
6741,0,38
6742,0,38
6743,0,38
6744,0,38
6745,0,38
6746,0,38
6747,0,38
6748,0,38
6749,0,38
6750,0,38
6751,317,117.54
6752,539,326.539
6753,847,625.566
6754,915,834.007
6755,950,981.928
6756,956,1052.982
6757,957,1045.353
6758,939,955.172
6759,897,790.893
6760,817,569.708
6761,645,306.846
6762,140,69.454
6763,0,38
6764,0,38
6765,0,38
6766,0,38
6767,0,38
6768,0,38
6769,0,38
6770,0,38
6771,0,38
6772,0,38
6773,0,38
6774,0,38
6775,293,114.33
6776,677,363.434
6777,812,615.232
6778,867,820.63
6779,894,957.438
6780,896,1022.114
6781,887,1008.627
6782,39,376.222
6783,37,309.477
6784,544,479.957
6785,537,281.145
6786,0,38
6787,0,38
6788,0,38
6789,0,38
6790,0,38
6791,0,38
6792,0,38
6793,0,38
6794,0,38
6795,0,38
6796,0,38
6797,0,38
6798,0,38
6799,230,104.936
6800,616,342.129
6801,114,323.004
6802,31,312.411
6803,563,834.33
6804,463,834.88
6805,402,782.427
6806,127,514.824
6807,0,138.218
6808,122,296.012
6809,0,97.544
6810,0,38
6811,0,38
6812,0,38
6813,0,38
6814,0,38
6815,0,38
6816,0,38
6817,0,38
6818,0,38
6819,0,38
6820,0,38
6821,0,38
6822,0,38
6823,0,56.96
6824,298,256.635
6825,781,593.281
6826,464,654.492
6827,950,963.659
6828,283,720.024
6829,967,1027.953
6830,940,935.664
6831,868,765.31
6832,783,547.337
6833,596,287.493
6834,0,38
6835,0,38
6836,0,38
6837,0,38
6838,0,38
6839,0,38
6840,0,38
6841,0,38
6842,0,38
6843,0,38
6844,0,38
6845,0,38
6846,0,38
6847,347,119.47
6848,743,375.038
6849,879,629.402
6850,944,839.898
6851,977,988.011
6852,978,1054.789
6853,976,1044.273
6854,957,952.365
6855,913,785.373
6856,829,561.054
6857,645,295.117
6858,0,38
6859,0,38
6860,0,38
6861,0,38
6862,0,38
6863,0,38
6864,0,38
6865,0,38
6866,0,38
6867,0,38
6868,0,38
6869,0,38
6870,0,38
6871,35,66.681
6872,0,77.837
6873,0,54.114
6874,0,105.496
6875,21,314.281
6876,0,147.964
6877,0,114.153
6878,8,222.246
6879,12,231.114
6880,41,224.426
6881,0,99.873
6882,0,38
6883,0,38
6884,0,38
6885,0,38
6886,0,38
6887,0,38
6888,0,38
6889,0,38
6890,0,38
6891,0,38
6892,0,38
6893,0,38
6894,0,38
6895,297,113.866
6896,726,373.027
6897,878,633.633
6898,948,848.08
6899,983,996.536
6900,990,1066.392
6901,987,1053.265
6902,967,958.344
6903,924,789.682
6904,839,562.155
6905,647,292.573
6906,0,38
6907,0,38
6908,0,38
6909,0,38
6910,0,38
6911,0,38
6912,0,38
6913,0,38
6914,0,38
6915,0,38
6916,0,38
6917,0,38
6918,0,38
6919,279,110.088
6920,706,365.038
6921,860,626.032
6922,931,836.042
6923,968,983.868
6924,981,1054.782
6925,981,1043.16
6926,962,949.442
6927,919,781.518
6928,835,555.728
6929,647,288.956
6930,0,38
6931,0,38
6932,0,38
6933,0,38
6934,0,38
6935,0,38
6936,0,38
6937,0,38
6938,0,38
6939,0,38
6940,0,38
6941,0,38
6942,0,38
6943,308,112.288
6944,739,371.234
6945,891,632.285
6946,963,848.458
6947,1000,999.67
6948,1002,1067.595
6949,1001,1055.776
6950,982,960.485
6951,943,790.503
6952,860,559.848
6953,670,291.199
6954,0,38
6955,0,38
6956,0,38
6957,0,38
6958,0,38
6959,0,38
6960,0,38
6961,0,38
6962,0,38
6963,0,38
6964,0,38
6965,0,38
6966,0,38
6967,312,113.173
6968,739,370.568
6969,894,631.742
6970,959,843.874
6971,992,991.909
6972,989,1055.636
6973,986,1043.062
6974,964,947.445
6975,922,778.99
6976,832,551.194
6977,628,280.275
6978,0,38
6979,0,38
6980,0,38
